outcome_sample,importance_type,rolling,qualified_sample,control_group,split_type,split_covar,split_value,category,outcome,normalize,method,event_time,estimate,sd,ci_low,ci_high
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-3,1.58354671634176,1.04342923534652,-0.46157458493742,3.62866801762094
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-2,2.7429346845612,0.71471935458817,1.34208474956839,4.14378461955401
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,-1,0,0,0,0
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,0,-1.99800521053243,0.809337714061717,-3.58430713009339,-0.411703290971461
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,1,-3.47940919718299,1.38236258289424,-6.1888398596557,-0.769978534710282
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,2,-4.12262520645282,1.87383821092795,-7.79534809987161,-0.449902313034035
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,3,-4.22979804887816,2.3114830573436,-8.76030484127163,0.3007087435153
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,4,-4.13228367727519,2.74919872948855,-9.52071318707274,1.25614583252236
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,5,-3.38454118625576,3.10119448143398,-9.46288236986636,2.69379999735484
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,6,-2.9891428612707,3.51626624364234,-9.88102469880968,3.90273897626827
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,7,-0.863102970353993,4.08575798218293,-8.87118861543253,7.14498267472455
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,8,1.19089322012306,4.59708212902117,-7.81938775275842,10.2011741930045
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,9,0.947067664495104,4.79480419850939,-8.45074856458329,10.3448838935735
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,10,-4.13194788387733,4.73945081785624,-13.4212714868756,5.15737571912089
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_opened,FALSE,sa,11,-7.04977208504659,8.02000681039181,-22.7689854334145,8.66944126332136
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-15,-0.0614507437176274,0.363938813810205,-0.774770818785629,0.651869331350374
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-14,0.0789650304660669,0.449816725821693,-0.802675752144452,0.960605813076586
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-13,0.687539530321766,0.385671667224155,-0.0683769374375776,1.44345599808111
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-12,0.256983650302219,0.307210372748051,-0.345148680283961,0.859115980888398
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-11,0.353173435641947,0.277678666014213,-0.19107674974591,0.897423621029803
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-10,0.777811013181382,0.387330864199982,0.0186425193494181,1.53697950701335
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-9,0.599589530922317,0.355129946573389,-0.0964651643615259,1.29564422620616
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-8,0.380387522879152,0.249757327860259,-0.109136839726955,0.869911885485259
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-7,0.403192625307825,0.218534707454126,-0.0251354013022624,0.831520651917913
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-6,0.35691153800937,0.19645656357358,-0.0281433265948479,0.741966402613587
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-5,0.175223572539561,0.137336316187902,-0.0939556071887261,0.444402752267849
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-4,0.11342398121681,0.101515808320922,-0.0855470030921975,0.312394965525818
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-3,0.0781162626613552,0.0843201053340417,-0.0871511437933666,0.243383669116077
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-2,0.318496886882574,0.074348991558472,0.172772863427969,0.464220910337179
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,-1,0,0,0,0
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,0,-0.00584291856162405,0.117584204888711,-0.236307960143499,0.22462212302025
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,1,-0.547658419075955,0.165924371822476,-0.872870187848008,-0.222446650303902
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,2,-0.61967695857773,0.250398260508841,-1.11045754917506,-0.128896367980403
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,3,-0.734549657491787,0.339150892637191,-1.39928540706068,-0.0698139079228936
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,4,-0.839830336500551,0.50621395633118,-1.83200969090966,0.152349017908563
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,5,-1.05933475530205,0.587360320379488,-2.21056098324584,0.0918914726417508
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,6,-1.15670012950498,0.649962304816377,-2.43062624694508,0.117225987935119
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,7,-1.2452850340882,0.770917948416905,-2.75628421298534,0.265714144808931
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,8,-1.2778293107381,0.776853806068933,-2.80046277063321,0.244804149157006
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,9,-1.45491794092948,0.866077445831142,-3.15242973475852,0.24259385289956
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,10,-1.64045771009144,0.944302484487115,-3.49129057968619,0.210375159503301
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,TRUE,sa,11,-1.91104341490834,0.86471623043296,-3.60588722655694,-0.216199603259736
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-15,0.220883101427834,3.15484440127708,-5.96261192507524,6.40437812793091
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-14,1.20121872406784,5.63484972150598,-9.84308673008388,12.2455241782196
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-13,1.27476641654958,3.70607212155322,-5.98913494169473,8.53866777479389
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-12,0.692646224091196,2.91468904581306,-5.02014430570241,6.4054367538848
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-11,0.905634278794801,2.9968217196267,-4.96813629167354,6.77940484926314
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-10,2.5632995185782,2.71412646271716,-2.75638834834743,7.88298738550383
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-9,1.66253342273498,2.45520943239879,-3.14967706476665,6.47474391023661
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-8,1.97370031563963,2.19131601464193,-2.32127907305856,6.26867970433782
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-7,2.30656360991177,1.96237965307209,-1.53970051010953,6.15282772993306
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-6,1.98840392589755,1.78837405110101,-1.51680921426043,5.49361706605554
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-5,1.72747960891064,1.36839026221826,-0.954565305037155,4.40952452285843
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-4,1.62331799609078,1.16600997245789,-0.662061549926681,3.90869754210824
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-3,0.661999329583795,0.872115976627698,-1.04734798460649,2.37134664377408
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-2,1.83438852342516,0.601003433325613,0.656421794106957,3.01235525274336
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,-1,0,0,0,0
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,0,-1.23665309509364,0.660956827745038,-2.53212847747391,0.0588222872866364
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,1,-1.96553172728339,1.07191376621209,-4.06648270905909,0.135419254492309
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,2,-2.11570276700309,1.45246508507657,-4.96253433375317,0.731128799746996
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,3,-2.06382452000969,1.76033534438826,-5.51408179501068,1.38643275499131
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,4,-1.87350015660882,2.08460927840534,-5.95933434228329,2.21233402906566
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,5,-1.24679475363568,2.26958761741206,-5.69518648376331,3.20159697649195
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,6,-0.560954924945295,2.62865474745385,-5.71311822995485,4.59120838006426
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,7,1.488741790969,3.09368122129802,-4.57487340277512,7.55235698471312
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,8,3.7130580372105,3.59740219592338,-3.33785026679932,10.7639663412203
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,9,3.46910474041948,3.60242428245732,-3.59164685319688,10.5298563340358
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,10,-0.218495243841602,3.92586214435916,-7.91318504678556,7.47619455910236
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",github_outcomes,pull_request_merged,FALSE,sa,11,-2.13859834739899,6.95358871809711,-15.7676322348693,11.4904355400714
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,TRUE,sa,-15,0.727955376634219,0.195127545580919,0.345505387295618,1.11040536597282
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,TRUE,sa,-14,0.661922970225825,0.16634269841996,0.335891281322703,0.987954659128947
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,TRUE,sa,-13,0.571017726918872,0.163081148964569,0.251378674948317,0.890656778889426
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,TRUE,sa,-12,0.558674598582093,0.15917996050996,0.246681875982571,0.870667321181615
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,TRUE,sa,-11,0.450405479588355,0.140030108696047,0.175946466544103,0.724864492632607
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,TRUE,sa,-10,0.397065033446529,0.130383445852633,0.141513479575368,0.652616587317691
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,TRUE,sa,-9,0.310798080528414,0.120313224129742,0.0749841612341192,0.546611999822708
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,TRUE,sa,-8,0.285592333762259,0.111937737411611,0.0661943684355015,0.504990299089016
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,TRUE,sa,-7,0.270398733251463,0.114303027629284,0.0463647990980672,0.49443266740486
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,TRUE,sa,-6,0.284607923638992,0.112327048447174,0.0644469086825302,0.504768938595454
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,TRUE,sa,-5,0.105628474262781,0.091693592923138,-0.0740909678665691,0.285347916392132
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,TRUE,sa,-4,0.0682741742299063,0.0824725739508954,-0.0933720707138487,0.229920419173661
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,TRUE,sa,-3,0.00372372388016485,0.0739960161515042,-0.141308467776783,0.148755915537113
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,TRUE,sa,-2,0.10391620142848,0.0662564215917223,-0.0259463848912952,0.233778787748256
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,TRUE,sa,-1,0,0,0,0
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,TRUE,sa,0,0.106474547133847,0.0910210612332754,-0.0719267328833723,0.284875827151067
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,TRUE,sa,1,-0.403388268025301,0.0880236061497218,-0.575914536078756,-0.230861999971846
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,TRUE,sa,2,-0.413539358348627,0.103614090795168,-0.616622976307157,-0.210455740390096
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,TRUE,sa,3,-0.497202945024001,0.114958812267043,-0.722522217067405,-0.271883672980597
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,TRUE,sa,4,-0.473134325998887,0.157754251007875,-0.782332657974321,-0.163935994023452
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,TRUE,sa,5,-0.482430460134367,0.165422611064075,-0.806658777819955,-0.15820214244878
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,TRUE,sa,6,-0.716756318029332,0.158490825933066,-1.02739833685814,-0.406114299200523
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,TRUE,sa,7,-0.603180784743489,0.197649384256529,-0.990573577886286,-0.215787991600693
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,TRUE,sa,8,-0.749862219276564,0.186978537702132,-1.11634015317274,-0.383384285380386
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,TRUE,sa,9,-0.940121005128146,0.213600235361675,-1.35877746643703,-0.521464543819264
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,TRUE,sa,10,-0.539259807010993,0.39489005438779,-1.31324431361106,0.234724699589076
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,TRUE,sa,11,-1.58094909366841,0.254741388173705,-2.08024221448887,-1.08165597284794
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,FALSE,sa,-15,3.4536444636969,1.06442427103828,1.36737289246186,5.53991603493193
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,FALSE,sa,-14,3.27502042661412,0.91755229629226,1.47661792588129,5.07342292734696
opened_cohort,important_degree_top3,rolling5,exact_1_2,nevertreated,full_sample,"","",downstream_outcomes,overall_new_release_count,FALSE,sa,-13,2.74474416349952,0.921295842131466,0.939004312921842,4.55048401407719
