event_time,estimate,sd,ci_low,ci_high,dataset,rolling,category,outcome,normalize,method,covar,split_value
12,-1.857647347313957,0.37744548039180637,-2.5974404888818974,-1.1178542057460166,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
13,-2.208149201377399,0.5391138119135763,-3.2648122727280082,-1.1514861300267893,important_thresh,rolling5,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
-17,0.07146589965362046,0.4814869912950896,-1.3014006507147997,1.4443324500220405,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-16,-0.014748448506949008,0.3625716767303103,-1.0485510975778367,1.019054200563939,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-15,0.34019025742857595,0.3894503180739827,-0.7702516119893099,1.450632126846462,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-14,-0.014344466672234796,0.29728888697618183,-0.8620059323082229,0.8333169989637533,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-13,0.19717569537688967,0.21886720596681214,-0.42688159272599707,0.8212329834797765,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-12,0.44110083091938634,0.44816641175950495,-0.8367585647172892,1.718960226556062,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-11,-0.07573108025536135,0.33386601882681277,-1.0276851264470115,0.8762229659362889,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-10,-0.20450103810124598,0.23409615137136924,-0.8719807033841838,0.4629786271816918,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-9,-0.020934206693043012,0.2069193129387554,-0.6109244006020053,0.5690559872159192,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-8,0.032093044473093905,0.2248534351058213,-0.6090328122440374,0.6732189011902252,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-7,0.23203711249781175,0.2347698695775015,-0.43736352927316224,0.9014377542687858,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-6,-0.27602403504247663,0.17306247807256203,-0.7694780463972204,0.21742997631226718,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-5,-0.05005286821071131,0.21199760167048928,-0.6545228151741802,0.5544170787527576,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-4,0.09694158106216932,0.08706965284861097,-0.1513206069286768,0.3452037690530154,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-3,-0.20559628954724807,0.07715997262605971,-0.4256029509125572,0.01441037181806104,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-2,0.053762004978640254,0.0737604983153489,-0.15655171627740777,0.2640757262346883,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-1,-0.22019253549936202,0.07300584845380469,-0.42835451938579283,-0.012030551612931206,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
0,-0.20294768635940494,0.1200037109216539,-0.5451149382747326,0.13921956555592271,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
1,-0.8611656146655591,0.11658861083341639,-1.193595372604797,-0.5287358567263212,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
2,-0.8677066586721722,0.13416887561324117,-1.2502631238728523,-0.48515019347149224,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
3,-0.7944888722344453,0.15712853596383689,-1.2425103453647681,-0.3464673991041225,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
4,-0.9867967312103254,0.19752717814865559,-1.550007078678998,-0.4235863837416528,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
5,-1.0263833213218256,0.28319711197695674,-1.83386483011263,-0.21890181253102137,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
6,-0.8144550953969579,0.42886479111622217,-2.0372796721742734,0.40836948138035767,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
7,-0.6188265779499442,0.5767372526695861,-2.2632807311384635,1.025627575238575,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
8,-0.5846771688113284,0.63175585857277194,-2.3860061806314783,1.2166518430088216,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
9,-1.144415362197452,0.8748016948701608,-3.638742325969553,1.3499116015746488,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
10,-0.01882089376560342,2.058338553050492,-5.887773118655284,5.850131331124077,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
11,0.06989399482327951,2.542499591240648,-7.179549305297846,7.319337294944405,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
12,-1.5622899395616425,0.38125207040400394,-2.649356099560098,-0.47522377956318684,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
13,-2.1018746437480154,0.7414255687944535,-4.2159055135082255,0.012156226012195237,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-18,-0.2633462318828312,0.397556658847784,-1.0425572832244878,0.5158648194588256,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-17,-0.3531608904744549,0.3296258360864356,-0.9992275292038686,0.2929057482549588,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-16,-0.5448268548729556,0.3143296506022702,-1.160912970053405,0.07125926030749397,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-15,-0.07312238140663398,0.333622545612522,-0.7270225708071771,0.5807778079939092,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-14,-0.13769456641910868,0.29902893348140946,-0.7237912760426712,0.4484021432044538,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-13,0.26617678879615725,0.2912861058105545,-0.30474397859252955,0.837097556184844,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-12,0.683546945760561,0.40527950720107714,-0.11080088835355018,1.477894779874672,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-11,0.5628474547923017,0.22832052788521623,0.11533922013727788,1.0103556894473256,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-10,0.43558741320902905,0.22180177788116837,8.559285619390566e-4,0.870318897856119,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-9,0.3658108284019852,0.19601636710246426,-0.018381251118844755,0.7500029079228152,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-8,0.33231536137617745,0.298075938527819,-0.25191347813834775,0.9165442008907027,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-7,0.6537141161084504,0.24407380311830537,0.1753294619965719,1.132098770220329,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-6,0.3795470637162408,0.18347974151755567,0.019926770341831712,0.7391673570906498,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-5,0.3164267329325082,0.11311354875916407,0.09472417736454664,0.5381292885004698,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-4,0.39686457436848527,0.10016287347663026,0.20054534235428995,0.5931838063826806,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-3,0.18426744230082928,0.084507177568694275,0.018633374266188496,0.34990151033547007,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-2,0.22371906804545225,0.07290050400361414,0.08083408019836852,0.366604055892536,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-1,0,0,0,0,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
0,-0.2051204754849948,0.1171922217627335,-0.43481723013995244,0.024576279169962856,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
1,-0.8642908325532154,0.10423473771939647,-1.0685909184832325,-0.6599907466231982,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
2,-0.8722639923098877,0.13193520336943826,-1.1308569909139867,-0.6136709937057887,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
3,-0.8009178409221258,0.15713309729049937,-1.1088987116115046,-0.492936970232747,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
4,-0.9962215762903819,0.18618436549723294,-1.3611429326649584,-0.6313002199158053,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
5,-1.0364061056986995,0.24004016844600354,-1.5068848358528664,-0.5659273755445327,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
6,-0.8250617694857721,0.3319968151986178,-1.475775527275063,-0.1743480116964813,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
7,-0.6296896839628505,0.5070042684099619,-1.623418050046376,0.3640386821206748,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
8,-0.6019670242477606,0.5645456856703055,-1.7084765681615595,0.5045425196660382,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
9,-1.1650204771897856,0.6235190798075774,-2.3871178736126373,0.057076919233066015,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
10,-0.046347163566006655,1.4161222104473306,-2.821946696042774,2.7292523689107613,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
11,0.034263582221393696,1.7198267725449845,-3.336596891966776,3.405124056409563,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
12,-1.6171385282878958,0.38910109088180445,-2.3797766664162325,-0.8545003901595591,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
13,-2.1720692377544912,0.6676411913928064,-3.4806459728843917,-0.8634925026245908,important_thresh,rolling5,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-17,0.17513123552067034,0.08733038993422161,-0.07342046876490982,0.4236829398062505,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-16,-0.11511486969443516,0.17521128800947647,-0.6137850837817505,0.3835553443928801,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-15,0.5021028628955926,0.6633004924316999,-1.3857218447639248,2.38992757055511,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-14,0.24357947191955526,0.3288831969197335,-0.6924575613155057,1.1796165051546161,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-13,0.23442902473524002,0.16852574447672627,-0.24521341173202665,0.7140714612025068,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-12,0.06570285277699378,0.23714651180475194,-0.6092416850734419,0.7406473906274296,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-11,0.16932624840621036,0.41842103143374304,-1.0215451143590395,1.3601976111714602,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-10,-0.08021825045696535,0.16826947857419028,-0.5591313265392208,0.3986948256252901,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-9,0.23378895301075242,0.3202497815770276,-0.6776764494454799,1.1452543554669847,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-8,-0.14397182908501907,0.2141168682708487,-0.7533715187588638,0.4654278605888257,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-7,0.11346911504976315,0.21246983860391913,-0.4912429506362282,0.7181811807357545,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-6,0.04333890814882861,0.16881842608313394,-0.43713653172241296,0.5238143480200702,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-5,-0.19158410826726197,0.1321316288302976,-0.5676449681871232,0.18447675165259925,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-4,-0.17285709387566703,0.08356349435971644,-0.41068780727119986,0.0649736195198658,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-3,0.005821493047364831,0.07194032712992052,-0.19892843339258376,0.21057141948731345,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-2,0.0185936671035385,0.07008279541373183,-0.1808695238234808,0.21805685803055777,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-1,-0.04309128177663733,0.06819946072684477,-0.23719429915446588,0.1510117356011912,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
0,-0.1206424243887205,0.09210835915761369,-0.3827927441664867,0.14150789538904565,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
1,-0.5148291513091322,0.09107631964606903,-0.7740421753794398,-0.2556161272388247,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
2,-0.3474490235843532,0.20517826126325792,-0.9314084741003386,0.2365104269316321,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
3,-0.4868059025925142,0.12317780290249603,-0.8373832086669413,-0.13622859651808722,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
4,-0.5963899819308704,0.1238615398986018,-0.9489132772055426,-0.24386668665619832,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
5,0.24249950965433065,1.5047959675172975,-4.040312036363146,4.525311055671808,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
6,-0.24668747597333845,0.7490315034101328,-2.378511882991409,1.885136931044732,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
7,-0.34209492477124426,0.4608077766708823,-1.6536035339262671,0.9694136843837787,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
8,-0.26792206807891855,0.49258818027803136,-1.6698811319426652,1.1340369957848282,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
9,0.014076706898555502,0.7345507381432703,-2.0765338810910063,2.1046872948881172,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
10,-0.5213865780790071,0.6180132134642671,-2.2803188076642793,1.2375456515062653,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
11,-0.9406737732277723,0.18313467882004597,-1.4618948117322361,-0.41945273472330846,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
12,-0.8671488208924891,0.26447477926075763,-1.6198725540090693,-0.11442508777590887,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
13,-1.2628203763308408,0.21293991303188523,-1.868870324514552,-0.6567704281471297,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-18,0.4600188182424514,0.22918037068901853,0.010825291691975103,0.9092123447929277,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-17,0.5248299830201167,0.18173104126250383,0.1686371421456092,0.8810228238946243,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-16,-0.358037278314703,0.669300543228624,-1.669866343042806,0.9537917864134,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-15,-0.2793641131130299,0.5350764043042825,-1.3281138655494233,0.7693856393233637,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-14,-0.23226957422984376,0.4210231202960863,-1.057474890010173,0.5929357415504853,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-13,0.01023308107638237,0.34646493913636384,-0.6688381996308908,0.6893043617836554,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-12,0.1429610414934997,0.32454369156112167,-0.4931445939662988,0.7790666769532981,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-11,0.3078148369242446,0.2183003547055577,-0.12005385829864845,0.7356835321471377,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-10,0.11674125471562657,0.17317047505338828,-0.22267287638901445,0.4561553858202676,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-9,0.46361067007783235,0.27928948988185753,-0.08379673009060845,1.0110180702462732,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-8,0.26128090481171495,0.1850176945418063,-0.10135377649022542,0.6239155861136554,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-7,0.3351218086696315,0.21203369980533676,-0.08046424294882859,0.7507078602880916,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-6,0.3695085242802578,0.15562547613900898,0.06448259104780024,0.6745344575127155,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-5,0.1971983929473992,0.09692658318153542,0.007222289911589769,0.38717449598320863,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-4,0.030102432512399982,0.08660198915358355,-0.13963746622862377,0.19984233125342377,important_thresh,rolling5,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
